/* DATA DESCRIPTION:
Citation:	Miller, Heinz; Schwager, Matthias (2000): Density of ice core ngt37C95.2 from the North Greenland Traverse. PANGAEA, https://doi.org/10.1594/PANGAEA.57798
83.520	859.2
83.521	864.3
83.522	866.5
83.523	865.1
83.524	867.6
83.525	865.9
83.526	867.7
83.527	865.6
83.528	868.2
83.529	870.4
83.530	869.0
83.531	866.8
83.532	868.8
83.533	868.8
83.534	867.4
83.535	869.4
83.536	865.9
83.537	868.7
83.538	868.1
83.539	870.3
83.540	868.7
83.541	866.9
83.542	866.0
83.543	870.1
83.544	869.1
83.545	864.1
83.546	866.2
83.547	867.0
83.548	870.0
83.549	868.0
83.550	868.0
83.551	867.6
83.552	869.0
83.553	865.3
83.554	866.2
83.555	864.3
83.556	864.4
83.557	862.2
83.558	860.9
83.559	861.9
83.560	864.9
83.561	866.0
83.562	864.2
83.563	866.6
83.564	866.8
83.565	866.2
83.566	864.5
83.567	864.9
83.568	865.5
83.569	865.6
83.592	861.9
83.593	861.2
83.594	864.4
83.595	864.9
83.596	864.8
83.597	863.8
83.598	864.0
83.599	861.8
83.600	863.4
83.601	864.2
83.602	867.0
83.603	865.7
83.604	868.3
83.605	867.7
83.606	866.5
83.607	864.6
83.608	866.4
83.609	865.4
83.610	863.0
83.611	862.2
83.612	862.8
83.613	860.5
83.614	860.9
83.615	859.2
83.616	859.4
83.617	854.9
83.618	854.4
83.619	856.1
83.620	855.8
83.621	853.1
83.622	853.2
83.623	852.1
83.624	853.2
83.625	852.3
83.626	856.4
83.627	853.1
83.628	850.0
83.629	848.8
83.630	850.6
83.631	851.3
83.632	851.9
83.633	853.5
83.634	851.2
83.635	854.8
83.636	854.4
83.637	853.9
83.638	852.7
83.639	851.7
83.640	853.0
83.641	851.3
83.642	849.9
83.643	853.2
83.644	853.5
83.645	849.4
83.646	853.7
83.647	852.1
83.648	852.0
83.649	856.3
83.650	856.4
83.651	858.4
83.652	858.1
83.653	863.2
83.654	865.1
83.655	864.4
83.656	863.6
83.657	864.2
83.658	864.8
83.659	862.4
83.660	862.2
83.661	861.8
83.662	859.2
83.663	860.0
83.664	859.2
83.665	860.4
83.666	861.5
83.667	861.0
83.668	859.1
83.669	861.2
83.670	861.0
83.671	859.1
83.672	859.8
83.673	859.0
83.674	861.3
83.675	859.2
83.676	861.2
83.677	858.4
83.678	858.2
83.679	858.8
83.680	858.3
83.681	858.9
83.682	859.9
83.683	863.9
83.684	863.6
83.685	861.0
83.686	858.7
83.687	858.8
83.688	860.0
83.689	858.8
83.690	855.7
83.691	859.3
83.692	855.4
83.693	852.9
83.694	845.8
83.695	845.6
83.696	847.3
83.697	846.6
83.698	845.5
83.699	844.9
83.700	845.0
83.701	845.2
83.702	845.9
83.703	852.6
83.704	850.7
83.705	847.9
83.706	844.1
83.707	849.4
83.708	854.1
83.709	859.3
83.710	867.7
83.711	865.1
83.712	868.9
83.713	871.6
83.714	872.2
83.715	870.7
83.716	874.0
83.717	873.2
83.718	871.8
83.719	871.9
83.720	866.9
83.721	866.8
83.722	865.5
83.723	865.4
83.724	867.8
83.725	864.3
83.726	866.7
83.727	868.7
83.728	866.5
83.729	867.9
83.730	867.5
83.731	868.2
83.732	864.6
83.733	864.5
83.734	866.6
83.735	864.4
83.736	866.1
83.737	862.8
83.738	860.3
83.739	857.6
83.740	857.9
83.741	859.7
83.742	859.1
83.743	859.8
83.744	861.2
83.745	862.0
83.746	860.1
83.747	858.9
83.748	859.4
83.749	859.4
83.750	858.0
83.751	859.0
83.752	858.8
83.753	859.3
83.754	858.7
83.755	857.8
83.756	861.2
83.757	860.6
83.758	859.4
83.759	860.8
83.760	860.8
83.761	858.1
83.762	859.4
83.763	860.7
83.764	862.1
83.765	861.1
83.766	860.4
83.767	859.0
83.768	861.2
83.769	861.1
83.770	861.4
83.771	859.1
83.772	860.5
83.773	860.8
83.774	860.1
83.775	861.2
83.776	859.7
83.777	858.3
83.778	859.1
83.779	861.2
83.780	858.2
83.781	861.3
83.782	860.0
83.783	861.2
83.784	858.9
83.785	858.9
83.786	856.7
83.787	858.6
83.788	858.1
83.789	859.1
83.790	856.2
83.791	857.1
83.792	858.7
83.793	856.4
83.794	857.7
83.795	857.0
83.796	855.1
83.797	854.8
83.798	856.5
83.799	855.5
83.800	856.7
83.801	855.6
83.802	855.8
83.803	857.9
83.804	857.7
83.805	859.0
83.806	858.5
83.807	857.7
83.808	858.0
83.809	854.3
83.810	852.2
83.811	849.9
83.812	849.2
83.813	848.5
83.814	850.3
83.815	852.4
83.816	855.5
83.817	855.1
83.818	852.4
83.819	855.3
83.820	858.1
83.821	858.5
83.822	859.6
83.823	860.2
83.824	859.8
83.825	861.5
83.826	861.8
83.827	862.1
83.828	863.2
83.829	859.7
83.830	863.2
83.831	859.5
83.832	859.1
83.833	862.2
83.834	859.1
83.835	859.6
83.836	859.8
83.837	862.0
83.838	861.0
83.839	858.6
83.840	860.1
83.841	859.8
83.842	860.4
83.843	860.8
83.844	858.1
83.845	857.1
83.846	853.6
83.847	853.0
83.848	851.2
83.849	849.0
83.850	850.9
83.851	853.3
83.852	853.6
83.853	852.8
83.854	850.9
83.855	849.7
83.856	852.9
83.857	850.2
83.858	851.1
83.859	852.9
83.860	855.2
83.861	851.6
83.862	855.4
83.863	850.3
83.864	850.2
83.865	849.5
83.866	849.9
83.867	851.6
83.868	849.4
83.869	848.2
83.870	850.6
83.871	852.4
83.872	850.0
83.873	848.4
83.874	847.3
83.875	848.2
83.876	847.9
83.877	847.4
83.878	846.6
83.879	849.8
83.880	849.7
83.881	851.4
83.882	848.3
83.883	848.3
83.884	847.5
83.885	848.5
83.886	851.0
83.887	849.0
83.888	852.2
83.889	846.9
83.890	845.0
83.891	846.1
83.892	845.7
83.893	846.6
83.894	846.2
83.895	848.6
83.896	850.0
83.897	849.6
83.898	851.0
83.899	849.9
83.900	850.5
83.901	850.1
83.902	851.5
83.903	850.4
83.904	849.3
83.905	855.0
83.906	856.7
83.907	859.0
83.908	858.3
83.909	862.8
83.910	863.4
83.911	864.0
83.912	859.8
83.913	856.0
83.914	852.6
83.945	839.8
83.946	840.2
83.947	839.2
83.948	836.2
83.949	838.9
83.950	841.0
83.951	846.8
83.952	852.1
83.953	860.4
83.954	867.3
83.955	868.3
83.956	872.7
83.957	871.2
83.958	872.6
83.959	870.7
83.960	873.3
83.961	873.2
83.962	871.7
83.963	872.7
83.964	873.4
83.965	871.6
83.966	870.2
83.967	871.6
83.968	868.8
83.969	866.4
83.970	866.6
83.971	867.9
83.972	868.8
83.973	871.9
83.974	867.3
83.975	871.2
83.976	870.0
83.977	867.3
83.978	866.8
83.979	867.0
83.980	865.2
83.981	864.2
83.982	865.7
83.983	865.8
84.008	862.5
84.009	862.4
84.010	862.5
84.011	864.0
84.012	859.5
84.013	866.6
84.014	865.9
84.015	863.3
84.016	864.7
84.017	865.2
84.018	865.2
84.019	864.0
84.020	868.1
84.021	864.8
84.022	858.0
84.023	860.3
84.024	862.3
84.025	866.8
84.026	863.5
84.027	861.8
84.028	863.1
84.029	860.9
84.030	860.7
84.031	860.8
84.032	862.4
84.033	863.7
84.034	862.5
84.035	862.4
84.036	860.8
84.037	857.9
84.038	860.3
84.039	860.6
84.040	861.5
84.041	860.4
84.042	856.5
84.043	859.6
84.044	859.9
84.045	860.8
84.046	863.4
84.047	867.3
84.048	868.6
84.049	869.8
84.050	870.6
84.051	870.3
84.052	872.8
84.053	875.2
84.054	874.5
84.055	875.4
84.056	874.1
84.057	875.1
84.058	872.3
84.059	870.7
84.060	869.3
84.061	867.6
84.062	866.6
84.063	868.2
84.064	869.5
84.065	866.2
84.066	867.7
84.067	865.0
84.068	864.6
84.069	864.5
84.070	862.3
84.071	863.1
84.072	863.3
84.073	861.4
84.074	862.8
84.075	863.3
84.076	861.1
84.077	859.8
84.078	865.5
84.079	865.3
84.080	866.3
84.081	865.0
84.082	858.2
84.083	859.9
84.084	857.1
84.085	858.4
84.086	858.1
84.087	858.2
84.088	854.8
84.089	855.8
84.090	856.3
84.091	854.9
84.092	857.6
84.093	854.9
84.094	853.6
84.095	856.9
84.096	857.4
84.097	855.6
84.098	855.1
84.099	854.9
84.100	859.2
84.101	858.2
84.102	860.4
84.103	861.0
84.104	860.9
84.105	860.5
84.106	860.8
84.107	858.0
84.108	860.7
84.109	857.6
84.110	858.5
84.111	858.7
84.112	859.7
84.113	859.8
84.114	861.1
84.115	858.6
84.116	857.6
84.117	858.0
84.118	860.9
84.119	859.7
84.120	860.6
84.121	860.7
84.122	860.0
84.123	861.1
84.124	858.2
84.125	860.5
84.126	859.9
84.127	859.1
84.128	861.2
84.129	863.0
84.130	865.2
84.131	861.4
84.132	861.8
84.133	866.8
84.134	863.3
84.135	860.8
84.136	861.6
84.137	857.9
84.138	860.9
84.139	862.0
84.140	861.2
84.141	858.3
84.142	856.5
84.143	856.0
84.144	856.5
84.145	856.0
84.146	858.7
84.147	858.9
84.148	862.7
84.149	859.6
84.150	861.3
84.151	859.7
84.152	856.9
84.153	856.1
84.154	857.3
84.155	854.9
84.156	857.2
84.157	857.5
84.158	857.5
84.159	853.8
84.160	853.3
84.161	852.6
84.162	853.4
84.163	850.1
84.164	851.0
84.165	846.7
84.166	846.3
84.167	844.9
84.168	846.4
84.169	852.8
84.170	857.6
84.171	856.0
84.172	858.9
84.173	862.6
84.174	864.0
84.175	866.0
84.176	866.5
84.177	865.8
84.178	870.0
84.179	869.5
84.180	869.4
84.181	872.8
84.182	870.9
84.183	871.5
84.184	865.7
84.185	863.5
84.186	862.9
84.187	868.1
84.188	869.4
84.189	867.6
84.190	866.6
84.191	872.1
84.192	873.3
84.193	869.8
84.194	871.9
84.195	871.7
84.196	870.8
84.197	871.5
84.198	873.2
84.199	873.1
84.200	870.8
84.201	869.0
84.202	867.9
84.203	869.6
84.204	869.2
84.205	868.9
84.206	869.6
84.207	867.2
84.208	863.8
84.209	863.0
84.210	861.3
84.211	865.2
84.212	863.6
84.213	862.1
84.214	858.5
84.215	860.1
84.216	857.4
84.217	858.3
84.218	859.9
84.219	858.0
84.220	861.7
84.221	859.0
84.222	857.1
84.223	858.5
84.224	857.9
84.225	857.4
84.226	858.2
84.227	857.7
84.228	859.1
84.229	861.0
84.230	858.4
84.231	859.7
84.232	861.6
84.233	858.6
84.234	859.3
84.235	859.8
84.236	859.2
84.237	861.0
84.238	860.8
84.239	856.1
84.240	857.8
84.241	859.7
84.242	859.3
84.243	858.7
84.244	855.6
84.245	859.8
84.246	858.0
84.247	861.3
84.248	861.2
84.249	862.9
84.250	858.5
84.251	857.3
84.252	858.5
84.253	860.8
84.254	859.7
84.255	862.0
84.256	857.3
84.257	855.5
84.258	859.6
84.259	858.7
84.260	858.1
84.261	859.9
84.262	858.9
84.263	858.7
84.264	859.7
84.265	856.8
84.266	858.5
84.267	856.0
84.268	856.8
84.269	854.7
84.270	857.5
84.271	859.6
84.272	857.0
84.273	855.5
84.274	854.7
84.275	853.7
84.276	855.2
84.277	860.2
84.278	856.1
84.279	855.0
84.280	858.3
84.281	857.2
84.282	856.2
84.283	856.8
84.284	857.9
84.285	859.8
84.286	859.4
84.287	858.0
84.288	857.8
84.289	856.1
84.290	857.3
84.291	854.2
84.292	856.6
84.293	857.1
84.294	856.2
84.295	858.3
84.296	858.5
84.297	855.8
84.298	854.7
84.299	854.4
84.300	853.9
84.301	857.2
84.302	860.3
84.303	859.6
84.304	860.5
84.305	859.0
84.306	859.1
84.307	865.0
84.308	863.0
84.309	862.4
84.310	861.2
84.311	859.3
84.312	863.3
84.313	869.6
84.314	868.3
84.315	866.6
84.316	865.2
84.317	862.4
84.318	862.7
84.319	863.3
84.320	863.0
84.321	860.0
84.322	859.3
84.323	861.4
84.324	857.0
84.325	858.9
84.326	860.3
84.327	857.7
84.328	856.6
84.329	857.4
84.330	856.9
84.331	858.6
84.332	859.7
84.333	859.2
84.334	863.1
84.335	863.9
84.336	860.1
84.337	859.6
84.338	863.0
84.339	862.2
84.340	859.5
84.341	861.4
84.342	858.9
84.343	859.3
84.344	859.9
84.345	859.0
84.346	859.9
84.347	860.7
84.348	856.8
84.349	855.7
84.350	856.5
84.351	857.4
84.352	860.2
84.353	857.0
84.354	855.5
84.355	858.1
84.356	855.9
84.357	857.3
84.358	863.4
84.359	864.6
84.360	862.1
84.361	863.6
84.362	862.9
84.363	863.6
84.364	860.8
84.365	859.6
84.366	858.9
84.367	861.4
84.368	858.7
84.369	857.0
84.370	854.7
84.371	856.3
84.372	857.5
84.373	855.4
84.374	856.3
84.375	856.2
84.376	857.9
84.377	856.0
84.378	857.1
84.379	856.8
84.380	856.9
84.381	855.4
84.382	856.2
84.383	856.9
84.384	856.8
84.385	852.9
84.386	852.0
84.387	858.0
84.388	858.8
84.389	861.7
84.390	861.5
84.391	866.1
84.392	864.0
84.393	862.2
84.394	859.6
84.395	858.9
84.396	859.2
84.397	856.9
84.398	853.7
84.399	854.8
84.400	855.1
84.401	854.8
84.402	855.8
84.403	854.1
84.404	849.0
84.405	850.5
84.406	856.6
84.407	855.1
84.408	857.0
84.409	856.9
84.410	856.7
84.411	857.7
84.412	854.2
84.413	854.5
84.414	854.2
84.415	857.1
84.416	854.6
84.417	858.9
84.418	858.8
84.419	860.1
84.420	857.5
84.421	853.9
84.422	852.8
84.423	855.4
84.424	858.2
84.425	856.0
84.426	858.1
84.427	855.4
84.428	854.7
84.429	853.7
84.430	854.8
84.431	853.2
84.432	850.0
84.433	851.1
84.434	848.9
84.435	848.9
84.436	851.8
84.437	849.2
84.438	851.5
84.439	852.9
84.440	854.4
84.441	855.7
84.442	855.5
84.443	861.6
84.444	860.1
84.445	859.4
84.446	858.8
84.447	859.2
84.448	857.0
84.449	859.6
84.450	861.5
84.451	857.8
84.452	860.8
84.453	860.0
84.454	863.5
84.455	865.8
84.456	867.1
84.457	864.8
84.458	869.6
84.459	868.9
84.460	867.9
84.461	867.9
84.462	864.0
84.463	864.2
84.464	861.1
84.465	860.6
84.466	862.9
84.467	861.9
84.468	862.5
84.469	860.6
84.470	860.7
84.471	859.7
84.472	864.1
84.473	868.6
84.474	869.1
84.475	868.8
84.476	870.9
84.477	871.3
84.478	871.8
84.479	870.3
84.480	871.1
84.481	869.0
84.482	871.8
84.483	866.3
84.484	865.8
84.485	865.5
84.486	862.4
84.487	861.2
84.488	862.2
84.489	862.8
84.490	862.5
84.491	865.8
84.492	864.1
84.493	866.6
84.494	866.0
84.495	865.2
84.496	867.9
84.497	864.0
84.498	865.4
84.499	864.8
84.500	864.4
84.501	861.9
84.502	866.9
84.503	868.1
84.504	865.8
84.505	869.0
84.506	865.7
84.507	866.1
84.508	864.8
84.509	864.9
84.510	864.8
84.548	865.6
84.549	867.8
84.550	865.9
84.551	862.3
84.552	865.3
84.553	869.2
84.554	868.6
84.555	870.7
84.556	870.2
84.557	872.3
84.558	871.4
84.559	870.5
84.560	866.0
84.561	869.0
84.562	868.2
84.563	869.2
84.564	867.9
84.565	868.3
84.566	866.7
84.567	866.2
84.568	863.7
84.569	863.5
84.570	865.6
84.571	863.8
84.572	862.2
84.573	856.6
84.574	854.5
84.575	854.5
84.576	851.3
84.577	853.5
84.578	854.7
84.579	852.9
84.580	856.0
84.581	855.6
84.582	858.2
84.583	856.6
84.584	854.9
84.585	853.8
84.586	853.7
84.587	852.7
84.588	856.5
84.589	852.3
84.590	853.2
84.591	852.3
84.592	853.5
84.593	854.2
84.594	853.3
84.595	853.0
84.596	851.4
84.597	848.8
84.598	850.1
84.599	848.5
84.600	849.9
84.601	854.0
84.602	848.8
84.603	852.8
84.604	853.3
84.605	858.2
84.606	855.8
84.607	857.0
84.608	857.0
84.609	854.5
84.610	853.6
84.611	853.8
84.612	852.3
84.613	849.9
84.614	850.7
84.615	856.2
84.616	858.0
84.617	862.8
84.618	863.7
84.619	859.7
84.620	860.1
84.621	860.6
84.622	861.4
84.623	862.1
84.624	859.4
84.625	860.1
84.626	859.7
84.627	860.5
84.628	859.5
84.629	860.3
84.630	859.0
84.631	862.7
84.632	861.8
84.633	860.1
84.634	858.3
84.635	858.3
84.636	857.5
84.637	855.7
84.638	858.8
84.639	859.1
84.640	857.8
84.641	857.3
84.642	858.0
84.643	863.7
84.644	865.8
84.645	868.9
84.646	868.2
84.647	867.4
84.648	871.9
84.649	865.5
84.650	869.0
84.651	867.1
84.652	870.4
84.653	867.2
84.654	868.7
84.655	870.6
84.656	871.7
84.657	870.8
84.658	869.1
84.659	869.9
84.660	866.4
84.661	868.8
84.662	867.4
84.663	868.6
84.664	869.9
84.665	870.7
84.666	871.8
84.667	872.0
84.668	872.7
84.669	873.3
84.670	872.2
84.671	871.5
84.672	872.1
84.673	873.0
84.674	870.3
84.675	872.3
84.676	872.1
84.677	874.6
84.678	871.8
84.679	877.2
84.680	869.4
84.681	874.4
84.682	872.5
84.683	871.0
84.684	872.6
84.685	874.3
84.686	872.4
84.687	874.0
84.688	871.8
84.689	873.0
84.690	872.5
84.691	869.6
84.692	869.6
84.693	867.5
84.694	865.2
84.695	867.1
84.696	865.5
84.697	858.2
84.698	865.5
84.699	866.5
84.700	860.8
84.701	862.7
84.702	862.8
84.703	863.6
84.704	863.9
84.705	867.4
84.706	867.6
84.707	866.4
84.708	863.2
84.709	861.8
84.710	861.8
84.711	858.4
84.712	857.3
84.713	857.1
84.714	857.5
84.715	858.6
84.716	863.3
84.717	860.6
84.718	858.6
84.719	857.4
84.720	860.4
84.721	861.9
84.722	863.1
84.723	862.8
84.724	861.9
84.725	864.3
84.726	863.6
84.727	858.5
84.728	855.8
84.729	859.3
84.730	856.6
84.731	859.2
84.732	858.6
84.733	861.2
84.734	862.5
84.735	864.2
84.736	861.5
84.737	864.5
84.738	863.0
84.739	861.9
84.740	864.8
84.741	863.5
84.742	860.9
84.743	861.0
84.744	862.3
84.745	860.0
84.746	861.4
84.747	860.3
84.748	860.8
84.749	860.1
84.750	858.9
84.751	858.6
84.752	859.6
84.753	863.5
84.754	861.4
84.755	861.8
84.756	861.1
84.757	855.1
84.758	856.7
84.759	856.5
84.760	862.2
84.761	860.3
84.762	859.8
84.763	859.8
84.764	860.7
84.765	861.0
84.766	857.3
84.767	855.7
84.768	851.6
84.769	852.9
84.770	853.4
84.771	856.1
84.772	857.8
84.773	859.1
84.774	864.2
84.775	866.4
84.776	865.3
84.777	868.5
84.778	869.8
84.779	870.9
84.780	868.6
84.781	870.9
84.782	870.1
84.783	867.3
84.784	868.7
84.785	866.5
84.786	868.3
84.787	868.9
84.788	869.9
84.789	868.3
84.790	872.6
84.791	870.7
84.792	870.2
84.793	871.7
84.794	873.8
84.795	871.4
84.796	870.0
84.797	871.6
84.798	871.1
84.799	872.8
84.800	873.1
84.801	872.5
84.802	871.0
84.803	869.6
84.804	871.0
84.805	871.4
84.806	871.4
84.807	871.4
84.808	869.6
84.809	870.5
84.810	874.3
84.811	870.4
84.812	871.2
84.813	871.8
84.814	870.8
84.815	872.7
84.816	871.7
84.817	875.1
84.818	871.2
84.819	872.8
84.820	868.7
84.821	872.1
84.822	873.8
84.823	871.6
84.824	872.8
84.825	872.0
84.826	871.2
84.827	871.9
84.828	871.7
84.829	873.7
84.830	873.2
84.831	874.7
84.832	872.6
84.833	872.4
84.834	870.7
84.835	870.4
84.836	875.7
84.837	872.1
84.838	874.6
84.839	874.1
84.840	872.6
84.841	871.4
84.842	874.2
84.843	872.7
84.844	872.0
84.845	873.3
84.846	874.4
84.847	872.4
84.848	876.9
84.849	874.4
84.850	874.3
84.851	878.1
84.852	876.4
84.853	872.3
84.854	873.5
84.855	873.9
84.856	874.9
84.857	875.0
84.858	874.9
84.859	873.5
84.860	874.8
84.861	876.3
84.862	873.3
84.863	875.6
84.864	874.5
84.865	873.9
84.866	872.9
84.867	872.3
84.868	869.1
84.869	869.6
84.870	871.0
84.871	874.3
84.872	872.3
84.873	874.1
84.874	869.6
84.875	871.8
84.876	873.1
84.877	873.7
84.878	874.9
84.879	872.8
84.880	869.7
84.881	869.4
84.882	869.1
84.883	867.6
84.884	865.9
84.885	868.2
84.886	868.2
84.887	867.9
84.888	868.1
84.889	869.4
84.890	872.2
84.891	866.0
84.892	865.9
84.893	869.2
84.894	867.3
84.895	867.9
84.896	870.4
84.897	867.6
84.898	867.3
84.899	867.8
84.900	866.5
84.901	869.0
84.902	866.9
84.903	865.9
84.904	864.4
84.905	864.6
84.906	867.8
84.907	862.3
84.908	863.4
84.909	863.4
84.910	862.5
84.911	862.9
84.912	865.2
84.913	864.2
84.914	865.5
84.915	865.2
84.916	866.2
84.917	863.8
84.918	864.6
84.919	865.3
84.920	866.4
84.921	864.9
84.922	865.2
84.923	862.7
84.924	862.6
84.925	861.9
84.926	863.1
84.927	860.5
84.928	865.1
84.929	863.4
84.930	861.2
84.931	862.8
84.932	864.3
84.933	864.8
84.934	862.9
84.935	861.1
84.936	862.7
84.937	862.9
84.938	861.5
84.939	863.8
84.940	863.5
84.941	863.2
84.942	863.3
84.943	864.0
84.944	861.3
84.945	862.9
84.946	858.7
84.947	865.6
84.948	865.8
84.949	864.7
84.950	865.2
84.951	867.6
84.952	864.1
84.953	865.6
84.954	865.1
84.955	865.2
84.956	862.6
84.957	857.9
84.958	854.9
84.959	854.2
84.960	852.0
84.961	849.8
84.962	851.2
84.963	855.2
84.964	856.4
84.965	855.4
84.966	854.4
84.967	854.0
84.968	852.5
84.969	855.5
84.970	857.1
84.971	853.7
84.972	852.4
84.973	854.4
84.974	855.6
84.975	857.5
84.976	855.5
84.977	854.2
84.978	855.6
84.979	855.8
84.980	856.2
84.981	857.4
84.982	857.3
85.019	856.7
85.020	859.2
85.021	859.9
85.022	860.1
85.023	860.8
85.024	857.2
85.025	859.5
85.026	858.1
85.027	861.0
85.028	862.2
85.029	858.6
85.030	865.2
85.031	862.2
85.032	866.9
85.033	866.1
85.034	865.4
85.035	864.3
85.036	865.2
85.037	864.7
85.038	863.5
85.039	859.5
85.040	859.8
85.041	860.5
85.042	856.6
85.043	854.9
85.044	855.9
85.045	858.7
85.046	856.5
85.047	853.9
85.048	857.0
85.049	855.5
85.050	854.7
85.051	857.4
85.052	857.6
85.053	855.8
85.054	852.2
85.055	852.9
85.056	855.7
85.057	857.1
85.058	859.4
85.059	858.0
85.060	859.0
85.061	859.3
85.062	859.1
85.063	860.1
85.064	860.0
85.065	863.2
85.066	861.0
85.067	859.2
85.068	859.9
85.069	857.3
85.070	857.5
85.071	862.8
85.072	861.5
85.073	862.3
85.074	858.6
85.075	861.2
85.076	860.6
85.077	861.7
85.078	861.5
85.079	861.8
85.080	860.3
85.081	862.0
85.082	861.1
85.083	857.4
85.084	859.9
85.085	861.4
85.086	860.5
85.087	856.9
85.088	854.2
85.089	854.3
85.090	848.7
85.091	843.1
85.092	841.5
85.093	840.9
85.094	840.8
85.095	840.0
85.096	841.0
85.097	842.6
85.098	845.4
85.099	843.4
85.100	842.5
85.101	842.0
85.102	838.0
85.103	837.5
85.104	839.3
85.105	840.6
85.106	841.7
85.107	843.7
85.108	848.8
85.109	849.5
85.110	850.6
85.111	855.2
85.112	857.2
85.113	856.3
85.114	856.9
85.115	859.0
85.116	859.8
85.117	857.5
85.118	861.0
85.119	863.0
85.120	867.0
85.121	870.8
85.122	870.9
85.123	868.9
85.124	865.7
85.125	869.9
85.126	873.0
85.127	870.9
85.128	869.7
85.129	867.1
85.130	869.8
85.131	871.9
85.132	872.3
85.133	870.7
85.134	873.0
85.135	868.6
85.136	868.2
85.137	865.8
85.138	866.1
85.139	863.4
85.140	867.7
85.141	870.8
85.142	869.5
85.143	872.0
85.144	870.9
85.145	870.8
85.146	870.1
85.147	868.5
85.148	872.5
85.149	872.6
85.150	868.4
85.151	870.4
85.152	871.9
85.153	870.1
85.154	868.5
85.155	869.2
85.156	863.7
85.157	861.6
85.158	864.2
85.159	866.9
85.160	866.2
85.161	868.1
85.162	866.2
85.163	868.3
85.164	868.2
85.165	868.6
85.166	868.8
85.167	870.7
85.168	868.6
85.169	869.4
85.170	869.7
85.171	869.9
85.172	867.6
85.173	865.7
85.174	865.3
85.175	866.6
85.176	866.3
85.177	866.8
85.178	869.4
85.179	866.1
85.180	867.1
85.181	865.4
85.182	864.9
85.183	866.9
85.184	863.3
85.185	860.8
85.186	859.8
85.187	860.3
85.188	861.2
85.189	863.2
85.190	862.8
85.191	863.3
85.192	862.2
85.193	866.7
85.194	864.0
85.195	862.5
85.196	865.5
85.197	861.0
85.198	862.0
85.199	859.0
85.200	860.5
85.201	858.4
85.202	860.3
85.203	859.9
85.204	858.6
85.205	862.3
85.206	865.5
85.207	864.8
85.208	864.6
85.209	866.0
85.210	869.2
85.211	867.8
85.212	865.0
85.213	862.8
85.214	861.0
85.215	863.8
85.216	865.8
85.217	867.9
85.218	866.2
85.219	866.2
85.220	868.4
85.221	865.9
85.222	867.1
85.223	866.6
85.224	866.5
85.225	869.5
85.226	866.5
85.227	867.3
85.228	864.4
85.229	864.8
85.230	864.7
85.231	863.6
85.232	864.4
85.233	864.6
85.234	862.5
85.235	864.3
85.236	864.8
85.237	865.8
85.238	865.8
85.239	866.2
85.240	866.4
85.241	868.4
85.242	870.8
85.243	870.9
85.244	869.0
85.245	866.5
85.246	866.8
85.247	866.2
85.248	864.1
85.249	863.8
85.250	863.3
85.251	864.6
85.252	866.3
85.253	870.2
85.254	869.1
85.255	871.2
85.256	870.7
85.257	867.5
85.258	870.4
85.259	869.8
85.260	870.7
85.261	871.3
85.262	871.2
85.263	872.2
85.264	870.8
85.265	872.9
85.266	871.8
85.267	872.8
85.268	873.9
85.269	874.8
85.270	876.9
85.271	876.1
85.272	873.3
85.273	873.3
85.274	871.1
85.275	865.8
85.276	865.3
85.277	863.7
85.278	861.2
85.279	866.2
85.280	872.9
85.281	873.2
85.282	870.2
85.283	868.0
85.284	866.3
85.285	865.9
85.286	867.6
85.287	871.8
85.288	871.9
85.289	870.9
85.290	871.3
85.291	872.5
85.292	873.3
85.293	872.3
85.294	868.9
85.295	872.5
85.296	872.2
85.297	870.6
85.298	868.7
85.299	869.0
85.300	868.0
85.301	867.9
85.302	867.0
85.303	867.2
85.304	870.2
85.305	869.1
85.306	868.3
85.307	871.4
85.308	869.1
85.309	872.3
85.310	872.5
85.311	871.1
85.312	871.8
85.313	868.7
85.314	871.8
85.315	870.5
85.316	868.8
85.317	871.3
85.318	870.6
85.319	865.4
85.320	865.6
85.321	861.3
85.322	864.1
85.323	861.4
85.324	860.5
85.325	860.6
85.326	866.2
85.327	865.5
85.328	865.3
85.329	865.4
85.330	865.2
85.331	864.9
85.332	863.3
85.333	866.3
85.334	865.2
85.335	863.7
85.336	864.8
85.337	867.8
85.338	863.7
85.339	866.9
85.340	866.4
85.341	865.8
85.342	864.4
85.343	866.3
85.344	867.6
85.345	870.9
85.346	865.5
85.347	866.2
85.348	863.4
85.349	862.8
85.350	860.8
85.351	860.4
85.352	858.4
85.353	861.0
85.354	860.9
85.355	865.6
85.356	865.3
85.357	866.0
85.358	862.7
85.359	860.7
85.360	860.2
85.361	861.1
85.362	860.5
85.363	858.5
85.364	855.9
85.365	855.3
85.366	856.3
85.367	858.4
85.368	855.6
85.369	854.4
85.370	853.8
85.371	852.0
85.372	853.1
85.373	857.4
85.374	856.2
85.375	857.3
85.376	859.4
85.377	860.2
85.378	858.7
85.379	857.3
85.380	856.4
85.381	857.7
85.382	863.7
85.383	865.7
85.384	866.1
85.385	864.6
85.386	865.1
85.387	865.4
85.388	862.5
85.389	862.3
85.390	859.8
85.391	857.1
85.392	854.3
85.393	854.6
